Name,Website,Phone,Address,City,State,PostalCode,Rating,Reviews,Categories,Email,Source,Query,Apollo,Revenue,Employees,Keywords,LinkedIn,Facebook,Twitter,Hours,Description,SocialProfiles
"Metro Construction, Inc",http://www.mymetroconstruction.com,,,Metro Construction,Inc,,,,,,apollo,"painting services, painting company - Inc",https://app.apollo.io/#/organizations/54a12b1f69702decc5f50000?overrideScoreId=score,7.2M,63,general contracting+56,http://www.linkedin.com/company/metro-construction-inc,https://facebook.com/MetroConstruction,https://twitter.com/MyMetroCon,,,
Excel Roofing,http://www.excelroofing.com,,,Englewood,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/5a9e0d79a6da98d935698f66?overrideScoreId=score,26.9M,62,roofingwindows+59,http://www.linkedin.com/company/excel-roofing,https://www.facebook.com/ExcelRoofingInc,https://twitter.com/excelroofinginc,,,
"Advanced Exteriors, Inc.",http://www.advancedexteriors.com,,,Advanced Exteriors,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/54fca55f73696401764f2e00?overrideScoreId=score,7.9M,57,roofingsiding+63,http://www.linkedin.com/company/advanced-exteriors-inc-,https://www.facebook.com/AdvancedExteriors/,,,,
Heggem-Lundquist,http://www.heggem-lundquist.com,,,Denver,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/54a11c4569702d77c24aa200?overrideScoreId=score,29.2M,54,quality work+34,http://www.linkedin.com/company/heggem-lundquist,https://facebook.com/HeggemLundquist,,,,
Masterpiece Painting CO,http://www.masterpiecepainting.com,,,Fort Collins,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/55f84cfaf3e5bb7643004c05?overrideScoreId=score,,52,residential repainting+44,http://www.linkedin.com/company/masterpiece-painting-co,,,,,
LIME Painting,http://www.limepainting.com,,,Greenwood Village,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/5ed1e7983b3bf900017b9fe2?overrideScoreId=score,,33,,http://www.linkedin.com/company/limepainting,https://facebook.com/getlimed,https://twitter.com/lime_painting,,,
Kind Home Solutions,http://www.kindhomesolutions.com,,,Englewood,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/5b863654f874f71549f118d4?overrideScoreId=score,,28,exterior painting+52,http://www.linkedin.com/company/kindhomesolutions,https://www.facebook.com/KindHomeSolutions/,,,,
Lewis Custom Painting,http://www.lewiscustompainting.com,,,Castle Rock,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/61ec350d8cd8fc0001ddfb42?overrideScoreId=score,,25,project management+26,http://www.linkedin.com/company/lewis-custom-painting,https://www.facebook.com/lewiscustompainting,,,,
"AMC Painting, LLC",http://www.amcpainting.com,,,Colorado Springs,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/54a25de07468693825bf831d?overrideScoreId=score,22.7M,25,interior painting+49,http://www.linkedin.com/company/amc-painting,https://www.facebook.com/search/top,,,,
Stellar Painting and Remodeling,http://www.stellarpaintingandremodeling.com,,,Englewood,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/664a407ed2de5e0001695058?overrideScoreId=score,12.9M,24,carpentrystucco+55,http://www.linkedin.com/company/stellar-painting-and-remodeling,https://www.facebook.com/stellarpaintandremodel/,https://twitter.com/stellarpainters,,,
TECC Commercial Painting,http://www.teccpainting.com,,,Colorado Springs,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/5ed33ad7492a01000138a85b?overrideScoreId=score,1.5M,22,residential painting+47,http://www.linkedin.com/company/tecc-painting-company,,,,,
Shamrock Painting/ Bell SPI,http://www.shamrockpaintinginc.com,,,Denver,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/55fa621bf3e5bb019a000e60?overrideScoreId=score,9.7M,22,,http://www.linkedin.com/company/shamrock-painting-inc-,https://www.facebook.com/shamrockpaintinginc/,,,,
Walls by Design Inc.,http://www.wallsbydesign.com,,,Denver,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/55920a347369641865233300?overrideScoreId=score,18.3M,21,interior painting+70,http://www.linkedin.com/company/walls-by-design-inc-,,,,,
"Preferred Painting, Inc",http://www.preferredpainting.com,,,Preferred Painting,Inc,,,,,,apollo,"painting services, painting company - Inc",https://app.apollo.io/#/organizations/5d0949a2f6512589e239bfe3?overrideScoreId=score,18.5M,20,custom logos+78,http://www.linkedin.com/company/preferredpainting-denverco,,,,,
Pride Roofing & Construction,http://www.prideroofingandsolar.com,,,Loveland,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/5f46388994798d00016d66a8?overrideScoreId=score,,19,exterior painting+60,http://www.linkedin.com/company/prideroofingandsolar,,,,,
Shaker Painting Inc,http://www.shakerpainting.com,,,Denver,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/556d4ab773696411c788d500?overrideScoreId=score,,19,new construction+41,http://www.linkedin.com/company/shaker-painting,https://www.facebook.com/shakerpainting,https://twitter.com/shakerpainting,,,
Foothills Painting LLC,http://www.foothillspainting.co,,,Fort Collins,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/5d0a85b5f65125346a4e42ef?overrideScoreId=score,,18,interior painting+53,http://www.linkedin.com/company/foothills-painting-llc,https://facebook.com/tr,https://twitter.com/fcpainters,,,
CLASSIC PAINTING AND DECORATING,http://www.classicpaintingusa.com,,,Golden,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/670c3d8c4c558600016c5851?overrideScoreId=score,,17,siding replacement+28,http://www.linkedin.com/company/classic-painting-and-decorating,,,,,
Majestic Painting Company Inc.,http://www.majesticpainting.net,,,Aurora,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/5da27da4a2de8e0001a7038c?overrideScoreId=score,,16,exterior painting+46,http://www.linkedin.com/company/majestic-painting-company-inc,https://www.facebook.com/majesticpaintingcompany,,,,
Elk Horn Painting,http://www.elkhornpainting.com,,,Castle Rock,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/5e5696bb34bf3400011688b2?overrideScoreId=score,,10,painting+58,http://www.linkedin.com/company/elk-horn-painting,https://www.facebook.com/Elk-Horn-Painting-LLC-523380701184142/,,,,
Colorado Homes & Design,http://www.cohomedesign.com,,,Denver,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/556d9ccd7369641284444a01?overrideScoreId=score,,10,renovationflooring+37,http://www.linkedin.com/company/colorado-homes-&-design,,,,,
"Proline West, Inc.",http://www.prolinewest.com,,,Proline West,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/5fcb4261650b7b0001158468?overrideScoreId=score,,9,airfield safety+56,http://www.linkedin.com/company/proline-west-inc,,,,,
M&E Painting,http://www.mandepainting.com,,,Loveland,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/5fcb04612836cf00010443a7?overrideScoreId=score,1.1M,9,paintingstaining+49,http://www.linkedin.com/company/m-e-painting,https://www.facebook.com/mandepaintingandroofing,https://twitter.com/mandepainting,,,
LIME Painting Franchise,http://www.limepaintingfranchise.com,,,Greenwood Village,Colorado,,,,,,apollo,"painting services, painting company - Colorado",https://app.apollo.io/#/organizations/5f437ee70f7c5b000151cf25?overrideScoreId=score,,9,franchise opportunity+45,http://www.linkedin.com/company/lime-painting-franchise,,,,,
SCHOLAR PAINTING LLC,http://www.ctpaintingcontractors.com,,,Seymour,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/5f441fc149e00000013ad6e5?overrideScoreId=score,,15,epoxy flooring+62,http://www.linkedin.com/company/scholar-painting-llc,,,,,
"Roberge Painting Company, Inc.",http://www.robergepainting.com,,,Roberge Painting Company,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/5e56af21e8dafc0001895986?overrideScoreId=score,40.0M,15,,http://www.linkedin.com/company/roberge-painting-company-inc.,https://facebook.com/robergepainting,,,,
MacKenzie Painting Company,http://www.mackenziepaintingco.com,,,Stratford,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/5fca04f7be1c6100014ef215?overrideScoreId=score,,14,painting+19,http://www.linkedin.com/company/mackenziepaintingco,,,,,
Franklin Painting LLC,http://www.franklinpainting.com,,,Farmington,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/56d7fa7bf3e5bb58a6002206?overrideScoreId=score,5.8M,12,,http://www.linkedin.com/company/franklin-painting-llc,https://facebook.com/FranklinPainting,https://twitter.com/CTPainters,,,
"Shoreline Painting & Drywall, Inc.",http://www.shorelinepaintingct.com,,,Shoreline Painting & Drywall,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/55e8938bf3e5bb220a000072?overrideScoreId=score,,12,high gloss finishes+70,http://www.linkedin.com/company/shoreline-painting-&-drywall-inc-,https://facebook.com/shorelinepaintingct,https://twitter.com/shorelinepaint,,,
Renaissance - A Painting Company,http://www.ren-painting.com,,,Glastonbury,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/54a1358369702d48e2bc9c00?overrideScoreId=score,,12,,http://www.linkedin.com/company/renaissance---a-painting-company,,,,,
SMS Painting,http://www.smspaintingllc.com,,,Bridgeport,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/559222cb7369641908728b00?overrideScoreId=score,,9,,http://www.linkedin.com/company/sms-painting,,,,,
K. Morgan Commercial Painting,http://www.kmorganassociates.com,,,North Haven,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/5e56652e4e4bc20001011b91?overrideScoreId=score,8.4M,8,,http://www.linkedin.com/company/k-morgan,,,,,
Contract Painting Services Llc,http://www.snowspainting.com,,,Hartford,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/54fca1107369647e76830000?overrideScoreId=score,13M,8,home servicespainters,http://www.linkedin.com/company/contract-painting-services-llc,https://facebook.com/pages/Snows-Painting-Service-LLC/135781013151908,,,,
MARTINEZ PAINTING COMPANY LLC,http://www.martinezpainting.com,,,Essex,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/6739831fc2e9160001ae5ec8?overrideScoreId=score,,7,,http://www.linkedin.com/company/martinez-painting-company-llc,,,,,
JC PRO PAINTING SERVICES,,,,Bridgeport,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/64523e0b59851d000129820c?overrideScoreId=score,,7,,http://www.linkedin.com/company/jc-pro-painting-services,,,,,
"Zeiss Construction Group, LLC",http://www.zeissconstruction.com,,,Stratford,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/6783fc81a8beae0001e3a637?overrideScoreId=score,,5,,http://www.linkedin.com/company/zeiss-construction-group-llc,,,,,
ROBERGE PAINTING COMPANY INC,http://www.epoxyflooringservices.com,,,Bristol,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/673c45a17e4999000131e067?overrideScoreId=score,,5,,http://www.linkedin.com/company/roberge-painting-company-inc,,,,,
Naugatuck Construction,http://www.naugatuckconstruction.com,,,Naugatuck,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/605df2cf63206b00fee986a0?overrideScoreId=score,3.9M,4,commercial services+53,http://www.linkedin.com/company/naugatuck-construction,https://facebook.com/pages/Naugatuck-Construction-LLC/255182737928208,https://twitter.com/NaugatuckConstr,,,
Pro House Painters LLC,http://www.prohousepainters.net,,,Putnam,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/674d85c2997361000143ee63?overrideScoreId=score,,3,painting services+44,http://www.linkedin.com/company/prohousepainters,,,,,
"Painters In CT - Interior, Exterior, Commercial, & Residential Painting",http://www.newhavenpaintersllc.com,,,Southington,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/5da540b5cef49f000192bfb2?overrideScoreId=score,,3,painting+73,http://www.linkedin.com/company/paintersinct,,,,,
"Turner Painting Service, Inc.",http://www.turnerpaintingservice.com,,,Turner Painting Service,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/5d449e26576fbc09d5056d5c?overrideScoreId=score,,3,homescommercial+89,http://www.linkedin.com/company/turnerpaintingservice,,,,,
Glendening Painting Services,http://www.glendeningpainting.com.au,,,Newington,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/56d3de0df3e5bb3a7a00172b?overrideScoreId=score,70.4M,3,,http://www.linkedin.com/company/glendening-painting-services,,,,,
"DiNardo Painting, LLC.",http://www.dinardopainting.com,,,New London,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/5da30c3be3362e00014e1caa?overrideScoreId=score,,2,surface sealing+45,http://www.linkedin.com/company/dinardo-painting-llc,,,,,
Provision Painting and Design LLC,http://www.provisionpaintinganddesign.com,,,Fairfield,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/56d95f54f3e5bb731d001fac?overrideScoreId=score,,2,,http://www.linkedin.com/company/provision-painting-and-design-llc,,,,,
E D Painting,http://www.edpaintingonline.com,,,West Hartford,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/54a1284769702dc12826ca00?overrideScoreId=score,,2,deck staining+12,http://www.linkedin.com/company/e-d-painting,https://www.facebook.com/edpainting/,,,,
Fairfield Painting Company,http://www.fairfieldpainting.com,,,Fairfield,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/672742feed6bc2000186939f?overrideScoreId=score,18.2M,1,,http://www.linkedin.com/company/fairfield-painting-company,,,,,
Joe Tamborra Painting Company,http://www.norwichpaintingcontractor.com,,,Norwich,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/6701758390d84b000118e425?overrideScoreId=score,,1,,http://www.linkedin.com/company/joe-tamborra-painting-company,,,,,
Camilo Painting Services LLC,http://www.camilopaintingservices.com,,,Stamford,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/66ea8df5d928ee000109ebab?overrideScoreId=score,,1,construction+2,http://www.linkedin.com/company/camilo-painting-services-llc,,,,,
KD Home Improvement,http://www.kdhomeimprovement.com,,,West Hartford,Connecticut,,,,,,apollo,"painting services, painting company - Connecticut",https://app.apollo.io/#/organizations/5500b9567369641718071300?overrideScoreId=score,10.9M,1,,http://www.linkedin.com/company/kd-home-improvement,https://facebook.com/KDHomeImprovement,,,,
"Jamestown Painting, Inc",http://www.jamestownpainting.com,,,Jamestown Painting,Inc,,,,,,apollo,"painting services, painting company - Inc",https://app.apollo.io/#/organizations/5ed4b0ede82ab60001a50ed9?overrideScoreId=score,32.8M,70,painting+80,http://www.linkedin.com/company/jamestown-painting,https://facebook.com/jamestownpaintinginc,https://twitter.com/jamestownpaint,,,
Cowboy Painting Co,http://www.cowboypaintingco.com,,,Middletown,Delaware,,,,,,apollo,"painting services, painting company - Delaware",https://app.apollo.io/#/organizations/64210044a45c0b0001ca40d4?overrideScoreId=score,,8,painting+45,http://www.linkedin.com/company/cowboy-painting-co,https://www.facebook.com/cowboypaintingco/,,,,
M&K Renovations,http://www.mk-renovations.com,,,Wilmington,Delaware,,,,,,apollo,"painting services, painting company - Delaware",https://app.apollo.io/#/organizations/5ee0c3b2f01fc90001f1005c?overrideScoreId=score,,7,custom cabinetry+49,http://www.linkedin.com/company/m-k-renovations-llc,,,,,
Burke painting Company LLC,http://www.burkepaintingandcoatings.com,,,Wilmington,Delaware,,,,,,apollo,"painting services, painting company - Delaware",https://app.apollo.io/#/organizations/56dd2052f3e5bb1ae900184a?overrideScoreId=score,,3,,http://www.linkedin.com/company/burke-painting-company-llc,,,,,
KD Drywall N Paint LLC,http://www.kddrywallnpaint.com,,,Millsboro,Delaware,,,,,,apollo,"painting services, painting company - Delaware",https://app.apollo.io/#/organizations/64739df7e2145c0001650b80?overrideScoreId=score,,2,home improvement+22,http://www.linkedin.com/company/kddrywallnpaintllc,,,,,
HHI Painting Services,http://www.hhipaint.com,,,Claymont,Delaware,,,,,,apollo,"painting services, painting company - Delaware",https://app.apollo.io/#/organizations/6438b991d2ab3000a340be16?overrideScoreId=score,,2,stucco painting+7,http://www.linkedin.com/company/hhi-painting-services,,,,,
Service Painting Corporation,http://www.servicepainting.com,,,Tampa,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/55923d947369642393579100?overrideScoreId=score,5.8M,63,commercial painting+52,http://www.linkedin.com/company/service-painting-corporation,,,,,
"R.L. James, Inc. General Contractor",http://www.rljames.com,,,R.L. James,Inc. General Contractor,,,,,,apollo,"painting services, painting company - Inc. General Contractor",https://app.apollo.io/#/organizations/56dcad48f3e5bb548a0000e5?overrideScoreId=score,10.1M,50,general contractor+56,http://www.linkedin.com/company/r-l--james-inc--general-contractor,https://www.facebook.com/RLJAMESINC,,,,
"Restore Construction Group, Inc.",http://www.rcg-us.com,,,Restore Construction Group,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/5e582e7b9c01df0001b04344?overrideScoreId=score,43.8M,45,concrete restoration+51,http://www.linkedin.com/company/restore-construction-group-inc-2006,https://facebook.com/RestoreConstructionGroup/,https://twitter.com/restorecgi,,,
Universal Industrial Painting,http://www.universalpainting.com,,,Lakeland,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/54a1343969702d38bb671e00?overrideScoreId=score,6.2M,44,paintingcoatings+59,http://www.linkedin.com/company/universal-painting-corporation,https://facebook.com/UIPCL/info,https://twitter.com/universalpaint,,,
Evolve Construction & Restoration,http://www.evolveconstruction.com,,,Naples,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/63e0d95cffd9c301485ac108?overrideScoreId=score,,43,roofing+51,http://www.linkedin.com/company/evolveconstruction,https://www.facebook.com/evolveconstructioncompany,https://twitter.com/evolveBuild,,,
Regal Paint Centers,http://www.regalpaint.com,,,West Palm Beach,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/55ed0b78f3e5bb17080028f4?overrideScoreId=score,,43,paint+69,http://www.linkedin.com/company/regal-paint-centers,https://facebook.com/regal-paint-center-psl-346887275391132,,,,
Intex Coatings,http://www.intexcoatings.com,,,Lake Buena Vista,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/664adae746381e0001571dc4?overrideScoreId=score,,35,commercial painting+42,http://www.linkedin.com/company/intex-coatings,,,,,
Commercial Construction Services,http://www.ccsjacksonville.com,,,Jacksonville,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/5da4b36eda033b00018a114d?overrideScoreId=score,18.4M,35,,http://www.linkedin.com/company/commercialconstructionservices,https://www.facebook.com/commercialconstructionservicesinc/,,,,
"Performance Painting Contractors, Inc",http://www.performance-painting.com,,,Performance Painting Contractors,Inc,,,,,,apollo,"painting services, painting company - Inc",https://app.apollo.io/#/organizations/54a1af7374686945faa4d807?overrideScoreId=score,,33,commercial painting+56,http://www.linkedin.com/company/performance-painting-contractors-inc,https://facebook.com/paintersjacksonvillefl,https://twitter.com/JaxPainting,,,
Precise Painting,http://www.1precisepainting.com,,,North Port,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/5b859d97f874f72649fd73be?overrideScoreId=score,,31,,http://www.linkedin.com/company/precise-painting-1,https://www.facebook.com/PrecisePainting1/,,,,
"Competitive Edge Partners & Consulting, LLC",http://www.compedgellc.com,,,Altamonte Springs,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/5da46e512750710001941745?overrideScoreId=score,,30,,http://www.linkedin.com/company/competitive-edge-partners-consulting-llc,https://facebook.com/compedgellc,,,,
Reynolds Painting Group FL,http://www.reynoldspaintinggroupflorida.com,,,Tampa,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/54a1b5767468695c82a7b809?overrideScoreId=score,,29,commercial painting+36,http://www.linkedin.com/company/reynolds-painting-group-fl,https://www.facebook.com/RPGFL/,,,,
Croom Construction Company,http://www.croomconstruction.com,,,Vero Beach,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/54a1afe774686945fa710308?overrideScoreId=score,30.0M,29,luxury home builder+55,http://www.linkedin.com/company/croom-construction-company,https://facebook.com/pages/Croom-Construction-Company/252470794795843,,,,
PAINT CORPS - National Commercial Painting,http://www.paintcorps.com,,,Tampa,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/62d9f51e5a859300a3511a89?overrideScoreId=score,,27,,http://www.linkedin.com/company/paint-corps-franchise,,,,,
New Touch of Color,http://www.newtouchofcolorcorp.com,,,Pompano Beach,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/61ec476faf85a60001b6a01b?overrideScoreId=score,,25,pressure cleaning+31,http://www.linkedin.com/company/newtouchofcolor,https://www.facebook.com/newtouchofcolor/,,,,
Proietto Companies,http://www.proietto.com,,,Fort Lauderdale,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/5d0a1229a3ae612dddd48c15?overrideScoreId=score,25.9M,25,restoration+60,http://www.linkedin.com/company/proietto-painting-inc.,,,,,
Phoenix Painting Company,http://www.phoenixpaintingco.com,,,Fort Lauderdale,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/55920bd1736964185f563800?overrideScoreId=score,31.7M,25,specialty coatings+5,http://www.linkedin.com/company/phoenix-painting-company,,,,,
"Paramount Painting & Services, Inc.",http://www.pps-i.com,,,Paramount Painting & Services,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/604a7c2175bf160001b3b1d1?overrideScoreId=score,,23,coatings+71,http://www.linkedin.com/company/paramount-painting-&-services-inc.,,,,,
AVCS CONTRACTORS SERVICES,http://www.avcontractorsservices.com,,,Longwood,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/610913a831073f00a41f7271?overrideScoreId=score,,22,,http://www.linkedin.com/company/avcscontractorsservices,https://www.facebook.com/avcscontractorsservices,,,,
Watson Construction Group,http://www.watsonconstructiongroup.com,,,Jacksonville,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/5fcb4d0da6ae030001844639?overrideScoreId=score,,22,hvac+67,http://www.linkedin.com/company/watson-construction-group,https://www.facebook.com/WatsonConstructionGroup/,,,,
C&S PAINT,http://www.cspaint.net,,,Hialeah,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/5e57a281bd15ea0001529564?overrideScoreId=score,,22,deck waterproofing+71,http://www.linkedin.com/company/c&s-paint-&-wallpaper-inc,https://facebook.com/cspaintandwallpaper/,,,,
"JB Painting and Waterproofing, Inc.",,,,JB Painting and Waterproofing,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/663f9c248cce8d0001032499?overrideScoreId=score,36.5M,19,metal coatings+39,http://www.linkedin.com/company/jb-painting-and-waterproofing-inc.,https://www.facebook.com/JB-Painting-Waterproofing-Inc-132363020813196/,,,,
The Plummer Painting Company,http://www.plummerinc.com,,,Winter Park,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/6545f8889e2fb20001d2456e?overrideScoreId=score,11.2M,19,repaint+70,http://www.linkedin.com/company/the-plummer-painting-company,,,,,
Walker Painting,http://www.walkerpainting.com,,,Longwood,Florida,,,,,,apollo,"painting services, painting company - Florida",https://app.apollo.io/#/organizations/6662a58d72fef500012c9979?overrideScoreId=score,,18,,http://www.linkedin.com/company/walker-painting,https://facebook.com/WalkerExpertPaintingLlc,,,,
"Mid South Painting, Inc.",http://www.midsouthpaintinginc.com,,,Mid South Painting,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/61ec11b554407500016c794f?overrideScoreId=score,,18,commercial painting+52,http://www.linkedin.com/company/midsouthpainting,,,,,
"Graydaze Contracting, Inc.",http://www.graydaze.com,,,Graydaze Contracting,Inc.,,,,,,apollo,"painting services, painting company - Inc.",https://app.apollo.io/#/organizations/54a1297a69702db6481a9701?overrideScoreId=score,100M,110,painting+57,http://www.linkedin.com/company/graydaze,https://www.facebook.com/GraydazeContracting,,,,
Superior Contracting & Maintenance,http://www.superior-maintenance.com,,,Marietta,Georgia,,,,,,apollo,"painting services, painting company - Georgia",https://app.apollo.io/#/organizations/5da3c1da3e9e680001c76474?overrideScoreId=score,,88,plumbingelectrical+83,http://www.linkedin.com/company/superior-contracting-maintenance,,,,,
Painting Plus,http://www.paintingplus.com,,,Marietta,Georgia,,,,,,apollo,"painting services, painting company - Georgia",https://app.apollo.io/#/organizations/54a127d369702db878558b00?overrideScoreId=score,5.1M,67,siding contractor+98,http://www.linkedin.com/company/paintingplus,https://www.facebook.com/PaintingPlusGa/,,,,
Baker Paint & Contracting Co,http://www.bakerpaint.com,,,Tucker,Georgia,,,,,,apollo,"painting services, painting company - Georgia",https://app.apollo.io/#/organizations/5fc952b2669288000107bff1?overrideScoreId=score,,57,commercial painting+69,http://www.linkedin.com/company/baker-paint-contracting-co,,,,,
FINITE REIMAGING LLC,http://www.finite-reimaging.com,,,Duluth,Georgia,,,,,,apollo,"painting services, painting company - Georgia",https://app.apollo.io/#/organizations/5b83a378324d440933f1f7d4?overrideScoreId=score,,31,hospitality renovations+30,http://www.linkedin.com/company/finite-reimaging-llc,,,,,
Horizon Painting & Renovations,http://www.horizonpaintingcorp.com,,,Atlanta,Georgia,,,,,,apollo,"painting services, painting company - Georgia",https://app.apollo.io/#/organizations/5fcb462da98bf70001590368?overrideScoreId=score,34.1M,28,exterior painting+56,http://www.linkedin.com/company/horizon-painting-renovations-llc,https://facebook.com/pages/Horizon-Painting-Renovations/289436254442830,,,,
All American Renovations,http://www.myaareno.com,,,Hampton,Georgia,,,,,,apollo,"painting services, painting company - Georgia",https://app.apollo.io/#/organizations/54a127e969702dc128119000?overrideScoreId=score,,28,landscape lighting+71,http://www.linkedin.com/company/all-american-exteriors,,,,,
Av Painting,http://www.avpainting.com,,,Acworth,Georgia,,,,,,apollo,"painting services, painting company - Georgia",https://app.apollo.io/#/organizations/54fca12d7369647dd7230000?overrideScoreId=score,,27,waterproofing paint+68,http://www.linkedin.com/company/av-painting,,,,,
SuperiorPRO,http://www.superiorpro.com,,,Kennesaw,Georgia,,,,,,apollo,"painting services, painting company - Georgia",https://app.apollo.io/#/organizations/5500c50c73696416c0444f00?overrideScoreId=score,,26,sidingwindows+54,http://www.linkedin.com/company/superiorpro,https://www.facebook.com/Superiorpro/,https://twitter.com/@superiorproatl,,,
