id,name,website,normalized_domain,industry,location,size_category,source_list,method,fallback_used,first_seen,last_seen,phone,address,address_street,address_city,address_state,address_postal_code,rating,reviews_count,categories,yp_listing_url,hours_text,email
245,"Vivid Color Painting Company, LLC",http://www.vividcolorpaintingco.com,vividcolorpaintingco.com,"painting company, painting service",,2,"[""apollo""]",,,2025-10-22T04:56:00.650Z,2025-10-22T04:58:32.783Z,,,,Durango,Colorado,,,,,https://app.apollo.io/#/organizations/5da6ecda46748d00012abc55?overrideScoreId=score,,
246,"Highland Painting Company, LLC",http://www.highlandpaintingpros.com,highlandpaintingpros.com,"painting company, painting service",,4,"[""apollo""]",,,2025-10-22T04:56:00.650Z,2025-10-22T04:58:32.783Z,,,,Denver,Colorado,,,,,https://app.apollo.io/#/organizations/672659c06919ee000128f3bc?overrideScoreId=score,,
247,Lawton Painting Company,http://www.lawtonpaintingcompany.com,lawtonpaintingcompany.com,"painting company, painting service",,2,"[""apollo""]",,,2025-10-22T04:56:00.651Z,2025-10-22T04:58:32.783Z,,,,Steamboat Springs,Colorado,,,,,https://app.apollo.io/#/organizations/6726ab933ca5f7000197e11e?overrideScoreId=score,,
248,"Turner Painting Service, Inc.",http://www.turnerpaintingservice.com,turnerpaintingservice.com,"painting company, painting service",,3,"[""apollo""]",,,2025-10-22T04:56:03.601Z,2025-10-22T04:58:32.783Z,,,,Turner Painting Service,Inc.,,,,,https://app.apollo.io/#/organizations/5d449e26576fbc09d5056d5c?overrideScoreId=score,,
249,"Roberge Painting Company, Inc.",http://www.robergepainting.com,robergepainting.com,"painting company, painting service",,15,"[""apollo""]",,,2025-10-22T04:56:03.602Z,2025-10-22T04:58:32.783Z,,,,Roberge Painting Company,Inc.,,,,,https://app.apollo.io/#/organizations/5e56af21e8dafc0001895986?overrideScoreId=score,,
250,MARTINEZ PAINTING COMPANY LLC,http://www.martinezpainting.com,martinezpainting.com,"painting company, painting service",,7,"[""apollo""]",,,2025-10-22T04:56:03.602Z,2025-10-22T04:58:32.784Z,,,,Essex,Connecticut,,,,,https://app.apollo.io/#/organizations/6739831fc2e9160001ae5ec8?overrideScoreId=score,,
251,Elite Painting Service,http://www.elitepaintingservicesplus.com,elitepaintingservicesplus.com,"painting company, painting service",,10,"[""apollo""]",,,2025-10-22T04:56:03.602Z,2025-10-22T04:58:32.784Z,,,,Simsbury,Connecticut,,,,,https://app.apollo.io/#/organizations/5d099b21a3ae61f4deba5f4a?overrideScoreId=score,,
252,Renaissance - A Painting Company,http://www.ren-painting.com,ren-painting.com,"painting company, painting service",,12,"[""apollo""]",,,2025-10-22T04:56:03.603Z,2025-10-22T04:58:32.784Z,,,,Glastonbury,Connecticut,,,,,https://app.apollo.io/#/organizations/54a1358369702d48e2bc9c00?overrideScoreId=score,,
253,"Painters In CT - Interior, Exterior, Commercial, & Residential Painting",http://www.newhavenpaintersllc.com,newhavenpaintersllc.com,"painting company, painting service",,3,"[""apollo""]",,,2025-10-22T04:56:03.603Z,2025-10-22T04:58:32.784Z,,,,Southington,Connecticut,,,,,https://app.apollo.io/#/organizations/5da540b5cef49f000192bfb2?overrideScoreId=score,,
254,Bridgeport Painting Company,http://www.bridgeportpaintingpros.com,bridgeportpaintingpros.com,"painting company, painting service",,4,"[""apollo""]",,,2025-10-22T04:56:03.603Z,2025-10-22T04:58:32.784Z,,,,Bridgeport,Connecticut,,,,,https://app.apollo.io/#/organizations/6459c83a82fce20001b4b168?overrideScoreId=score,,
255,ROBERGE PAINTING COMPANY INC,http://www.epoxyflooringservices.com,epoxyflooringservices.com,"painting company, painting service",,5,"[""apollo""]",,,2025-10-22T04:56:03.604Z,2025-10-22T04:58:32.784Z,,,,Bristol,Connecticut,,,,,https://app.apollo.io/#/organizations/673c45a17e4999000131e067?overrideScoreId=score,,
256,Franks Painting Service,http://www.frankspaintingservice.com,frankspaintingservice.com,"painting company, painting service",,4,"[""apollo""]",,,2025-10-22T04:56:03.604Z,2025-10-22T04:58:32.784Z,,,,Norwalk,Connecticut,,,,,https://app.apollo.io/#/organizations/5fc91585481a2800016f4150?overrideScoreId=score,,
257,Fairfield Painting Company,http://www.fairfieldpainting.com,fairfieldpainting.com,"painting company, painting service",,1,"[""apollo""]",,,2025-10-22T04:56:03.604Z,2025-10-22T04:58:32.784Z,,,,Fairfield,Connecticut,,,,,https://app.apollo.io/#/organizations/672742feed6bc2000186939f?overrideScoreId=score,,
258,Hue Painting Company,http://www.nuhuecompany.com,nuhuecompany.com,"painting company, painting service",,3,"[""apollo""]",,,2025-10-22T04:56:03.605Z,2025-10-22T04:58:32.784Z,,,,Brooklyn,Connecticut,,,,,https://app.apollo.io/#/organizations/556996c873696425a9f56400?overrideScoreId=score,,
259,Selly's Cleaning Service,http://www.sellyscleaningservice.com,sellyscleaningservice.com,"painting company, painting service",,1,"[""apollo""]",,,2025-10-22T04:56:03.605Z,2025-10-22T04:58:32.784Z,,,,Milford,Connecticut,,,,,https://app.apollo.io/#/organizations/5e55dbfe21d7050001297bf3?overrideScoreId=score,,
260,Connecticut Best Painting Company LLC,http://www.connecticutbestpainting.com,connecticutbestpainting.com,"painting company, painting service",,,"[""apollo""]",,,2025-10-22T04:56:03.605Z,2025-10-22T04:58:32.784Z,,,,New Haven,Connecticut,,,,,https://app.apollo.io/#/organizations/67271e4f6893d600010c71d4?overrideScoreId=score,,
261,Pachar’s Painting Service LLC,http://www.stamfordhousepainter.com,stamfordhousepainter.com,"painting company, painting service",,,"[""apollo""]",,,2025-10-22T04:56:03.606Z,2025-10-22T04:58:32.785Z,,,,Stamford,Connecticut,,,,,https://app.apollo.io/#/organizations/6727e45d3ca5f70001a65337?overrideScoreId=score,,
262,Joe Tamborra Painting Company,http://www.norwichpaintingcontractor.com,norwichpaintingcontractor.com,"painting company, painting service",,1,"[""apollo""]",,,2025-10-22T04:56:03.606Z,2025-10-22T04:58:32.785Z,,,,Norwich,Connecticut,,,,,https://app.apollo.io/#/organizations/6701758390d84b000118e425?overrideScoreId=score,,
263,Pat Derby Painting Company,http://www.patderbypainting.com,patderbypainting.com,"painting company, painting service",,,"[""apollo""]",,,2025-10-22T04:56:03.606Z,2025-10-22T04:58:32.785Z,,,,East Windsor,Connecticut,,,,,https://app.apollo.io/#/organizations/674284fe490a1000014e6771?overrideScoreId=score,,
264,Robs Painting Service,http://www.robspaintingservice.net,robspaintingservice.net,"painting company, painting service",,12,"[""apollo""]",,,2025-10-22T04:56:06.557Z,2025-10-22T04:58:32.785Z,,,,Wilmington,Delaware,,,,,https://app.apollo.io/#/organizations/55693b337369642115ad1600?overrideScoreId=score,,
265,Burke Painting Company,http://www.burkepaintingco.com,burkepaintingco.com,"painting company, painting service",,,"[""apollo""]",,,2025-10-22T04:56:06.559Z,2025-10-22T04:58:32.785Z,,,,Wilmington,Delaware,,,,,https://app.apollo.io/#/organizations/5fd87123fc876f00019339da?overrideScoreId=score,,
266,Burke painting Company LLC,http://www.burkepaintingandcoatings.com,burkepaintingandcoatings.com,"painting company, painting service",,3,"[""apollo""]",,,2025-10-22T04:56:06.559Z,2025-10-22T04:58:32.785Z,,,,Wilmington,Delaware,,,,,https://app.apollo.io/#/organizations/56dd2052f3e5bb1ae900184a?overrideScoreId=score,,
267,The Plummer Painting Company,http://www.plummerinc.com,plummerinc.com,"painting company, painting service",,19,"[""apollo""]",,,2025-10-22T04:56:13.744Z,2025-10-22T04:58:32.785Z,,,,Winter Park,Florida,,,,,https://app.apollo.io/#/organizations/6545f8889e2fb20001d2456e?overrideScoreId=score,,
268,Wintergreen Construction Services Inc.,http://www.wintergreenconstruction.com,wintergreenconstruction.com,"painting company, painting service",,5,"[""apollo""]",,,2025-10-22T04:56:13.747Z,2025-10-22T04:58:32.785Z,,,,Tampa,Florida,,,,,https://app.apollo.io/#/organizations/5ed19e5c7ee61c000133a0af?overrideScoreId=score,,
269,Premium Painters,http://www.premiumpainters.com,premiumpainters.com,"painting company, painting service",,9,"[""apollo""]",,,2025-10-22T04:56:13.748Z,2025-10-22T04:58:32.785Z,,,,Hobe Sound,Florida,,,,,https://app.apollo.io/#/organizations/55ea54a7f3e5bb59a6002962?overrideScoreId=score,,
270,Blu Baboon Painting,http://www.blubaboon.com,blubaboon.com,"painting company, painting service",,3,"[""apollo""]",,,2025-10-22T04:56:13.749Z,2025-10-22T04:58:32.785Z,,,,Cocoa,Florida,,,,,https://app.apollo.io/#/organizations/6384b6b5a0238900a31b5c73?overrideScoreId=score,,
271,Orlando Painting Service,http://www.orlandopaintingservice.com,orlandopaintingservice.com,"painting company, painting service",,8,"[""apollo""]",,,2025-10-22T04:56:13.750Z,2025-10-22T04:58:32.785Z,,,,Winter Park,Florida,,,,,https://app.apollo.io/#/organizations/5fc9b6f42221130001d05426?overrideScoreId=score,,
272,Regal Custom Painting Inc,http://www.regalcustompainting.com,regalcustompainting.com,"painting company, painting service",,10,"[""apollo""]",,,2025-10-22T04:56:13.750Z,2025-10-22T04:58:32.785Z,,,,Palm Bay,Florida,,,,,https://app.apollo.io/#/organizations/556de42773696412269aba01?overrideScoreId=score,,
273,Fresh Coating,http://www.freshcoatingllc.com,freshcoatingllc.com,"painting company, painting service",,3,"[""apollo""]",,,2025-10-22T04:56:13.751Z,2025-10-22T04:58:32.785Z,,,,Fort Walton Beach,Florida,,,,,https://app.apollo.io/#/organizations/64a6667023b5ff0001281872?overrideScoreId=score,,
274,Giron Brothers Painting,http://www.gironbrotherspainting.com,gironbrotherspainting.com,"painting company, painting service",,1,"[""apollo""]",,,2025-10-22T04:56:13.751Z,2025-10-22T04:58:32.785Z,,,,Naples,Florida,,,,,https://app.apollo.io/#/organizations/614c144781afa80001746b6b?overrideScoreId=score,,
275,RCI PAINTING,http://www.rcipainting.com,rcipainting.com,"painting company, painting service",,9,"[""apollo""]",,,2025-10-22T04:56:13.751Z,2025-10-22T04:58:32.785Z,,,,Boynton Beach,Florida,,,,,https://app.apollo.io/#/organizations/55ef96f9f3e5bb7b190007de?overrideScoreId=score,,
276,Dr House Painter,http://www.drhousepainter.com,drhousepainter.com,"painting company, painting service",,3,"[""apollo""]",,,2025-10-22T04:56:13.752Z,2025-10-22T04:58:32.786Z,,,,North Miami Beach,Florida,,,,,https://app.apollo.io/#/organizations/62fe04cef4490c00f7865007?overrideScoreId=score,,
277,"Weston Coatings Group, Inc.",http://www.westoncoatingsgroup.com,westoncoatingsgroup.com,"painting company, painting service",,14,"[""apollo""]",,,2025-10-22T04:56:13.752Z,2025-10-22T04:58:32.786Z,,,,Weston Coatings Group,Inc.,,,,,https://app.apollo.io/#/organizations/63c4d387898fcc00019764bc?overrideScoreId=score,,
278,SOS Assistance,http://www.sosassistance.us,sosassistance.us,"painting company, painting service",,,"[""apollo""]",,,2025-10-22T04:56:13.752Z,2025-10-22T04:58:32.786Z,,,,Miami Lakes,Florida,,,,,https://app.apollo.io/#/organizations/63528ea50ee48800a316ec48?overrideScoreId=score,,
279,The Cabinet Painting Company,http://www.cabinetpaintingco.com,cabinetpaintingco.com,"painting company, painting service",,3,"[""apollo""]",,,2025-10-22T04:56:13.753Z,2025-10-22T04:58:32.786Z,,,,Lithia,Florida,,,,,https://app.apollo.io/#/organizations/63c2ea9b5c1fde0001e1b472?overrideScoreId=score,,
280,Tampa Bay Painting Company,http://www.tbpaintingco.com,tbpaintingco.com,"painting company, painting service",,3,"[""apollo""]",,,2025-10-22T04:56:13.753Z,2025-10-22T04:58:32.786Z,,,,Saint Petersburg,Florida,,,,,https://app.apollo.io/#/organizations/55ef78c5f3e5bb3550000dea?overrideScoreId=score,,
281,"Expo Painting and Contracting, LLC",http://www.expopainting.com,expopainting.com,"painting company, painting service",,4,"[""apollo""]",,,2025-10-22T04:56:13.753Z,2025-10-22T04:58:32.786Z,,,,Naples,Florida,,,,,https://app.apollo.io/#/organizations/556d161873696412712c8200?overrideScoreId=score,,
282,Unique Painting Contractor,http://www.uniquepaintingcontractor.com,uniquepaintingcontractor.com,"painting company, painting service",,,"[""apollo""]",,,2025-10-22T04:56:13.754Z,2025-10-22T04:58:32.786Z,,,,Hollywood,Florida,,,,,https://app.apollo.io/#/organizations/666d51aee6e77c097e3afa6d?overrideScoreId=score,,
283,Unique Stone Resurfacing™,http://www.uniquestoneresurfacing.com,uniquestoneresurfacing.com,"painting company, painting service",,2,"[""apollo""]",,,2025-10-22T04:56:13.754Z,2025-10-22T04:58:32.786Z,,,,Sarasota,Florida,,,,,https://app.apollo.io/#/organizations/5500b4c87369647a36870900?overrideScoreId=score,,
284,3 peaks painting,http://www.threepeaks-painting.com,threepeaks-painting.com,"painting company, painting service",,,"[""apollo""]",,,2025-10-22T04:56:13.754Z,2025-10-22T04:58:32.786Z,,,,Saint Johns,Florida,,,,,https://app.apollo.io/#/organizations/673a3ffde3aae8000123db3d?overrideScoreId=score,,
285,"Team Sepi Inc., A Painting Company®",,,"painting company, painting service",,2,"[""apollo""]",,,2025-10-22T04:56:13.755Z,2025-10-22T04:58:32.786Z,,,,Miami,Florida,,,,,https://app.apollo.io/#/organizations/60064b1a11702900e4bdfc14?overrideScoreId=score,,
286,US Painting Service LLC,http://www.uspaintingservice.com,uspaintingservice.com,"painting company, painting service",,1,"[""apollo""]",,,2025-10-22T04:56:13.755Z,2025-10-22T04:58:32.786Z,,,,Orlando,Florida,,,,,https://app.apollo.io/#/organizations/643fa23dc68ab200a312f498?overrideScoreId=score,,
287,Azteca Painting Service,http://www.aztecapaintingservice.com,aztecapaintingservice.com,"painting company, painting service",,1,"[""apollo""]",,,2025-10-22T04:56:13.756Z,2025-10-22T04:58:32.786Z,,,,Riverview,Florida,,,,,https://app.apollo.io/#/organizations/68d038afabe0f70001c31058?overrideScoreId=score,,
288,"GPS Painting Group, LLC (561-247-2468)",http://www.gpspaintingfl.com,gpspaintingfl.com,"painting company, painting service",,3,"[""apollo""]",,,2025-10-22T04:56:13.756Z,2025-10-22T04:58:32.787Z,,,,Royal Palm Beach,Florida,,,,,https://app.apollo.io/#/organizations/5500b76a736964606b480600?overrideScoreId=score,,
289,Spartan Painting Company,,,"painting company, painting service",,7,"[""apollo""]",,,2025-10-22T04:56:13.756Z,2025-10-22T04:58:32.787Z,,,,Orlando,Florida,,,,,https://app.apollo.io/#/organizations/55922fd073696424de028500?overrideScoreId=score,,
290,Compass Painting of SWFL,http://www.compasspaintingswfl.com,compasspaintingswfl.com,"painting company, painting service",,1,"[""apollo""]",,,2025-10-22T04:56:13.757Z,2025-10-22T04:58:32.787Z,,,,Sarasota,Florida,,,,,https://app.apollo.io/#/organizations/66dbc568b617610001938e20?overrideScoreId=score,,
291,"BINGMAN'S PAINTING SERVICE, INC.",http://www.bingmanspainting.com,bingmanspainting.com,"painting company, painting service",,2,"[""apollo""]",,,2025-10-22T04:56:13.757Z,2025-10-22T04:58:32.787Z,,,,Hobe Sound,Florida,,,,,https://app.apollo.io/#/organizations/66d978e89c3c4e000156031f?overrideScoreId=score,,
292,JK Adams Services LLC,http://www.wecandothatservice.com,wecandothatservice.com,"painting company, painting service",,1,"[""apollo""]",,,2025-10-22T04:56:13.757Z,2025-10-22T04:58:32.787Z,,,,Milton,Florida,,,,,https://app.apollo.io/#/organizations/66365d21f04d590001e481af?overrideScoreId=score,,
293,I.A.C. PAINTING COMPANY INC.,http://www.iacpainting.com,iacpainting.com,"painting company, painting service",,3,"[""apollo""]",,,2025-10-22T04:56:13.757Z,2025-10-22T04:58:32.787Z,,,,Tampa,Florida,,,,,https://app.apollo.io/#/organizations/6730c2080af9f60001e2e517?overrideScoreId=score,,
294,ProMatcher Marketing,http://www.promatcher.com,promatcher.com,"painting company, painting service",,2,"[""apollo""]",,,2025-10-22T04:56:13.758Z,2025-10-22T04:58:32.787Z,,,,Winter Park,Florida,,,,,https://app.apollo.io/#/organizations/5d0a1193a3ae617b04f8c480?overrideScoreId=score,,
295,Five Star Painting of New Port Richey / Citrus Park,,,"painting company, painting service",,,"[""apollo""]",,,2025-10-22T04:56:13.758Z,2025-10-22T04:58:32.788Z,,,,New Port Richey,Florida,,,,,https://app.apollo.io/#/organizations/678c21880c1e3500019df2b5?overrideScoreId=score,,
296,LT Painting Service Inc.,http://www.ltpainting.com,ltpainting.com,"painting company, painting service",,2,"[""apollo""]",,,2025-10-22T04:56:13.758Z,2025-10-22T04:58:32.788Z,,,,Tampa,Florida,,,,,https://app.apollo.io/#/organizations/55ee024ff3e5bb16aa00030a?overrideScoreId=score,,
297,Curry Painting Company,http://www.curry-painting.com,curry-painting.com,"painting company, painting service",,,"[""apollo""]",,,2025-10-22T04:56:13.758Z,2025-10-22T04:58:32.788Z,,,,Coconut Creek,Florida,,,,,https://app.apollo.io/#/organizations/6745ad124565480001c3d390?overrideScoreId=score,,
298,SOCORRO PAINTING COMPANY,http://www.socorropainting.com,socorropainting.com,"painting company, painting service",,2,"[""apollo""]",,,2025-10-22T04:56:13.758Z,2025-10-22T04:58:32.788Z,,,,Miami,Florida,,,,,https://app.apollo.io/#/organizations/66e504d0829610000151de82?overrideScoreId=score,,
299,James Painting Service,http://www.jamespaintingservice.com,jamespaintingservice.com,"painting company, painting service",,1,"[""apollo""]",,,2025-10-22T04:56:13.759Z,2025-10-22T04:58:32.788Z,,,,Miami,Florida,,,,,https://app.apollo.io/#/organizations/559204ac73696418bc391e00?overrideScoreId=score,,
300,Richards Painting Service,http://www.thepaintingservice.com,thepaintingservice.com,"painting company, painting service",,1,"[""apollo""]",,,2025-10-22T04:56:13.759Z,2025-10-22T04:58:32.788Z,,,,Port Richey,Florida,,,,,https://app.apollo.io/#/organizations/55eaddb9f3e5bb3f32003809?overrideScoreId=score,,
301,T&L Perfect Services LLC,http://www.tileperfectservice.com,tileperfectservice.com,"painting company, painting service",,1,"[""apollo""]",,,2025-10-22T04:56:13.759Z,2025-10-22T04:58:32.788Z,,,,Clearwater,Florida,,,,,https://app.apollo.io/#/organizations/6718c6cfd33c2f00014ebdcf?overrideScoreId=score,,
302,Original Florida Painting Company,http://www.originalfloridapainting.com,originalfloridapainting.com,"painting company, painting service",,1,"[""apollo""]",,,2025-10-22T04:56:13.759Z,2025-10-22T04:58:32.788Z,,,,Brandon,Florida,,,,,https://app.apollo.io/#/organizations/684618697984a60001b8efe9?overrideScoreId=score,,
